"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Louisiana"	"22"	"40 years"	"40"	"2008"	"2008"	369	27996	13.18045
	"Louisiana"	"22"	"41 years"	"41"	"2008"	"2008"	252	28962	8.70106
	"Louisiana"	"22"	"42 years"	"42"	"2008"	"2008"	160	29687	5.38956
	"Louisiana"	"22"	"43 years"	"43"	"2008"	"2008"	115	31785	3.61806
	"Louisiana"	"22"	"44 years"	"44"	"2008"	"2008"	53	32521	1.62972
	"Louisiana"	"22"	"45 years"	"45"	"2008"	"2008"	23	Not Available	Not Available
	"Maine"	"23"	"15 years"	"15"	"2008"	"2008"	34	8619	3.94477
	"Maine"	"23"	"16 years"	"16"	"2008"	"2008"	69	8948	7.71122
	"Maine"	"23"	"17 years"	"17"	"2008"	"2008"	164	9211	17.80480
	"Maine"	"23"	"18 years"	"18"	"2008"	"2008"	341	9202	37.05716
	"Maine"	"23"	"19 years"	"19"	"2008"	"2008"	509	8704	58.47886
	"Maine"	"23"	"20 years"	"20"	"2008"	"2008"	614	8406	73.04306
	"Maine"	"23"	"21 years"	"21"	"2008"	"2008"	664	8169	81.28290
	"Maine"	"23"	"22 years"	"22"	"2008"	"2008"	704	7769	90.61655
	"Maine"	"23"	"23 years"	"23"	"2008"	"2008"	773	7641	101.16477
	"Maine"	"23"	"24 years"	"24"	"2008"	"2008"	748	7231	103.44351
	"Maine"	"23"	"25 years"	"25"	"2008"	"2008"	779	7348	106.01524
	"Maine"	"23"	"26 years"	"26"	"2008"	"2008"	808	7574	106.68075
	"Maine"	"23"	"27 years"	"27"	"2008"	"2008"	858	7277	117.90573
	"Maine"	"23"	"28 years"	"28"	"2008"	"2008"	782	7065	110.68648
	"Maine"	"23"	"29 years"	"29"	"2008"	"2008"	813	7479	108.70437
	"Maine"	"23"	"30 years"	"30"	"2008"	"2008"	749	7399	101.22990
	"Maine"	"23"	"31 years"	"31"	"2008"	"2008"	715	6933	103.12996
	"Maine"	"23"	"32 years"	"32"	"2008"	"2008"	618	7267	85.04197
	"Maine"	"23"	"33 years"	"33"	"2008"	"2008"	524	7127	73.52322
	"Maine"	"23"	"34 years"	"34"	"2008"	"2008"	485	7267	66.74006
	"Maine"	"23"	"35 years"	"35"	"2008"	"2008"	426	7956	53.54449
	"Maine"	"23"	"36 years"	"36"	"2008"	"2008"	388	8403	46.17399
	"Maine"	"23"	"37 years"	"37"	"2008"	"2008"	284	8847	32.10128
	"Maine"	"23"	"38 years"	"38"	"2008"	"2008"	253	9340	27.08779
	"Maine"	"23"	"39 years"	"39"	"2008"	"2008"	193	8761	22.02945
	"Maine"	"23"	"40 years"	"40"	"2008"	"2008"	112	9242	12.11859
	"Maine"	"23"	"41 years"	"41"	"2008"	"2008"	65	9600	6.77083
	"Maine"	"23"	"42 years"	"42"	"2008"	"2008"	64	9651	6.63144
	"Maine"	"23"	"43 years"	"43"	"2008"	"2008"	39	10417	3.74388
	"Maine"	"23"	"44 years"	"44"	"2008"	"2008"	13	10669	1.21848
	"Maryland"	"24"	"13 years"	"13"	"2008"	"2008"	18	Not Available	Not Available
	"Maryland"	"24"	"14 years"	"14"	"2008"	"2008"	79	Not Available	Not Available
	"Maryland"	"24"	"15 years"	"15"	"2008"	"2008"	264	39628	6.66196
	"Maryland"	"24"	"16 years"	"16"	"2008"	"2008"	653	40571	16.09524
	"Maryland"	"24"	"17 years"	"17"	"2008"	"2008"	1141	41700	27.36211
	"Maryland"	"24"	"18 years"	"18"	"2008"	"2008"	1859	41113	45.21684
	"Maryland"	"24"	"19 years"	"19"	"2008"	"2008"	2643	38196	69.19573
	"Maryland"	"24"	"20 years"	"20"	"2008"	"2008"	2988	37167	80.39390
	"Maryland"	"24"	"21 years"	"21"	"2008"	"2008"	3038	35974	84.44988
	"Maryland"	"24"	"22 years"	"22"	"2008"	"2008"	3265	36795	88.73488
	"Maryland"	"24"	"23 years"	"23"	"2008"	"2008"	3374	38773	87.01932
	"Maryland"	"24"	"24 years"	"24"	"2008"	"2008"	3581	37971	94.30881
	"Maryland"	"24"	"25 years"	"25"	"2008"	"2008"	3832	40199	95.32575
	"Maryland"	"24"	"26 years"	"26"	"2008"	"2008"	4026	37531	107.27132
	"Maryland"	"24"	"27 years"	"27"	"2008"	"2008"	4134	39537	104.56029
	"Maryland"	"24"	"28 years"	"28"	"2008"	"2008"	4320	41325	104.53721
	"Maryland"	"24"	"29 years"	"29"	"2008"	"2008"	4448	36912	120.50282
	"Maryland"	"24"	"30 years"	"30"	"2008"	"2008"	4420	37403	118.17234
	"Maryland"	"24"	"31 years"	"31"	"2008"	"2008"	4203	36184	116.15631
	"Maryland"	"24"	"32 years"	"32"	"2008"	"2008"	4127	36011	114.60387
	"Maryland"	"24"	"33 years"	"33"	"2008"	"2008"	3583	36299	98.70795
	"Maryland"	"24"	"34 years"	"34"	"2008"	"2008"	3283	34870	94.14970
	"Maryland"	"24"	"35 years"	"35"	"2008"	"2008"	2942	37518	78.41569
	"Maryland"	"24"	"36 years"	"36"	"2008"	"2008"	2663	40078	66.44543
	"Maryland"	"24"	"37 years"	"37"	"2008"	"2008"	2273	42565	53.40068
	"Maryland"	"24"	"38 years"	"38"	"2008"	"2008"	1878	43619	43.05463
	"Maryland"	"24"	"39 years"	"39"	"2008"	"2008"	1440	42462	33.91267
	"Maryland"	"24"	"40 years"	"40"	"2008"	"2008"	988	41851	23.60756
	"Maryland"	"24"	"41 years"	"41"	"2008"	"2008"	711	42880	16.58116
	"Maryland"	"24"	"42 years"	"42"	"2008"	"2008"	467	44994	10.37916
	"Maryland"	"24"	"43 years"	"43"	"2008"	"2008"	269	47679	5.64190
	"Maryland"	"24"	"44 years"	"44"	"2008"	"2008"	169	48938	3.45335
	"Maryland"	"24"	"45 years"	"45"	"2008"	"2008"	93	Not Available	Not Available
	"Maryland"	"24"	"46 years"	"46"	"2008"	"2008"	47	Not Available	Not Available
	"Maryland"	"24"	"47 years"	"47"	"2008"	"2008"	26	Not Available	Not Available
	"Maryland"	"24"	"48 years"	"48"	"2008"	"2008"	16	Not Available	Not Available
	"Maryland"	"24"	"50 years and over"	"50+"	"2008"	"2008"	21	Not Available	Not Available
	"Massachusetts"	"25"	"14 years"	"14"	"2008"	"2008"	37	Not Available	Not Available
	"Massachusetts"	"25"	"15 years"	"15"	"2008"	"2008"	159	42430	3.74735
	"Massachusetts"	"25"	"16 years"	"16"	"2008"	"2008"	422	43006	9.81258
	"Massachusetts"	"25"	"17 years"	"17"	"2008"	"2008"	780	44264	17.62154
	"Massachusetts"	"25"	"18 years"	"18"	"2008"	"2008"	1361	50404	27.00183
	"Massachusetts"	"25"	"19 years"	"19"	"2008"	"2008"	1864	51036	36.52324
	"Massachusetts"	"25"	"20 years"	"20"	"2008"	"2008"	2232	48563	45.96092
	"Massachusetts"	"25"	"21 years"	"21"	"2008"	"2008"	2396	47030	50.94620
	"Massachusetts"	"25"	"22 years"	"22"	"2008"	"2008"	2498	46142	54.13723
	"Massachusetts"	"25"	"23 years"	"23"	"2008"	"2008"	2586	44948	57.53315
	"Massachusetts"	"25"	"24 years"	"24"	"2008"	"2008"	2773	43668	63.50188
	"Massachusetts"	"25"	"25 years"	"25"	"2008"	"2008"	3008	45259	66.46192
	"Massachusetts"	"25"	"26 years"	"26"	"2008"	"2008"	3359	42712	78.64300
	"Massachusetts"	"25"	"27 years"	"27"	"2008"	"2008"	3780	42755	88.41071
	"Massachusetts"	"25"	"28 years"	"28"	"2008"	"2008"	4242	44077	96.24067
	"Massachusetts"	"25"	"29 years"	"29"	"2008"	"2008"	4651	41868	111.08723
	"Massachusetts"	"25"	"30 years"	"30"	"2008"	"2008"	4840	41499	116.62932
	"Massachusetts"	"25"	"31 years"	"31"	"2008"	"2008"	5002	41038	121.88703
	"Massachusetts"	"25"	"32 years"	"32"	"2008"	"2008"	4647	39796	116.77053
	"Massachusetts"	"25"	"33 years"	"33"	"2008"	"2008"	4622	39625	116.64353
	"Massachusetts"	"25"	"34 years"	"34"	"2008"	"2008"	4059	38869	104.42769
	"Massachusetts"	"25"	"35 years"	"35"	"2008"	"2008"	3782	41480	91.17647
	"Massachusetts"	"25"	"36 years"	"36"	"2008"	"2008"	3419	43026	79.46358
	"Massachusetts"	"25"	"37 years"	"37"	"2008"	"2008"	2945	46638	63.14593
	"Massachusetts"	"25"	"38 years"	"38"	"2008"	"2008"	2302	49351	46.64546
	"Massachusetts"	"25"	"39 years"	"39"	"2008"	"2008"	1725	46527	37.07525
	"Massachusetts"	"25"	"40 years"	"40"	"2008"	"2008"	1367	46867	29.16764
	"Massachusetts"	"25"	"41 years"	"41"	"2008"	"2008"	874	47856	18.26312
	"Massachusetts"	"25"	"42 years"	"42"	"2008"	"2008"	540	49381	10.93538
	"Massachusetts"	"25"	"43 years"	"43"	"2008"	"2008"	304	52055	5.83998
	"Massachusetts"	"25"	"44 years"	"44"	"2008"	"2008"	202	53461	3.77846
	"Massachusetts"	"25"	"45 years"	"45"	"2008"	"2008"	98	Not Available	Not Available
	"Massachusetts"	"25"	"46 years"	"46"	"2008"	"2008"	47	Not Available	Not Available
	"Massachusetts"	"25"	"47 years"	"47"	"2008"	"2008"	38	Not Available	Not Available
	"Massachusetts"	"25"	"48 years"	"48"	"2008"	"2008"	18	Not Available	Not Available
	"Massachusetts"	"25"	"49 years"	"49"	"2008"	"2008"	17	Not Available	Not Available
	"Massachusetts"	"25"	"50 years and over"	"50+"	"2008"	"2008"	23	Not Available	Not Available
	"Michigan"	"26"	"13 years"	"13"	"2008"	"2008"	21	Not Available	Not Available
	"Michigan"	"26"	"14 years"	"14"	"2008"	"2008"	118	Not Available	Not Available
	"Michigan"	"26"	"15 years"	"15"	"2008"	"2008"	447	71366	6.26349
	"Michigan"	"26"	"16 years"	"16"	"2008"	"2008"	1032	74181	13.91192
	"Michigan"	"26"	"17 years"	"17"	"2008"	"2008"	2158	75891	28.43552
	"Michigan"	"26"	"18 years"	"18"	"2008"	"2008"	3537	77537	45.61693
	"Michigan"	"26"	"19 years"	"19"	"2008"	"2008"	4811	71766	67.03732
	"Michigan"	"26"	"20 years"	"20"	"2008"	"2008"	5440	70679	76.96770
	"Michigan"	"26"	"21 years"	"21"	"2008"	"2008"	5486	68287	80.33740
	"Michigan"	"26"	"22 years"	"22"	"2008"	"2008"	5962	65646	90.82046
	"Michigan"	"26"	"23 years"	"23"	"2008"	"2008"	5974	63702	93.78042
	"Michigan"	"26"	"24 years"	"24"	"2008"	"2008"	6444	59895	107.58828
	"Michigan"	"26"	"25 years"	"25"	"2008"	"2008"	6506	59700	108.97822
	"Michigan"	"26"	"26 years"	"26"	"2008"	"2008"	6995	60103	116.38354
	"Michigan"	"26"	"27 years"	"27"	"2008"	"2008"	7398	62544	118.28473
	"Michigan"	"26"	"28 years"	"28"	"2008"	"2008"	7645	62044	123.21901
	"Michigan"	"26"	"29 years"	"29"	"2008"	"2008"	7289	57697	126.33239
	"Michigan"	"26"	"30 years"	"30"	"2008"	"2008"	6875	57168	120.25959
	"Michigan"	"26"	"31 years"	"31"	"2008"	"2008"	6249	55994	111.60124
	"Michigan"	"26"	"32 years"	"32"	"2008"	"2008"	5538	56558	97.91718
	"Michigan"	"26"	"33 years"	"33"	"2008"	"2008"	4950	60282	82.11406
	"Michigan"	"26"	"34 years"	"34"	"2008"	"2008"	4244	59321	71.54296
	"Michigan"	"26"	"35 years"	"35"	"2008"	"2008"	3656	59766	61.17190
	"Michigan"	"26"	"36 years"	"36"	"2008"	"2008"	3150	65343	48.20715
	"Michigan"	"26"	"37 years"	"37"	"2008"	"2008"	2641	69687	37.89803
	"Michigan"	"26"	"38 years"	"38"	"2008"	"2008"	2130	70122	30.37563
	"Michigan"	"26"	"39 years"	"39"	"2008"	"2008"	1524	66980	22.75306
	"Michigan"	"26"	"40 years"	"40"	"2008"	"2008"	1105	65732	16.81069
	"Michigan"	"26"	"41 years"	"41"	"2008"	"2008"	716	67632	10.58670
	"Michigan"	"26"	"42 years"	"42"	"2008"	"2008"	440	68761	6.39898
	"Michigan"	"26"	"43 years"	"43"	"2008"	"2008"	295	73199	4.03011
	"Michigan"	"26"	"44 years"	"44"	"2008"	"2008"	156	76048	2.05134
	"Michigan"	"26"	"45 years"	"45"	"2008"	"2008"	80	Not Available	Not Available
	"Michigan"	"26"	"46 years"	"46"	"2008"	"2008"	50	Not Available	Not Available
	"Michigan"	"26"	"47 years"	"47"	"2008"	"2008"	26	Not Available	Not Available
	"Michigan"	"26"	"48 years"	"48"	"2008"	"2008"	13	Not Available	Not Available
	"Michigan"	"26"	"49 years"	"49"	"2008"	"2008"	11	Not Available	Not Available
	"Michigan"	"26"	"50 years and over"	"50+"	"2008"	"2008"	10	Not Available	Not Available
	"Minnesota"	"27"	"13 years"	"13"	"2008"	"2008"	10	Not Available	Not Available
	"Minnesota"	"27"	"14 years"	"14"	"2008"	"2008"	55	Not Available	Not Available
	"Minnesota"	"27"	"15 years"	"15"	"2008"	"2008"	185	36091	5.12593
	"Minnesota"	"27"	"16 years"	"16"	"2008"	"2008"	396	36871	10.74015
	"Minnesota"	"27"	"17 years"	"17"	"2008"	"2008"	793	37425	21.18904
	"Minnesota"	"27"	"18 years"	"18"	"2008"	"2008"	1435	38101	37.66305
	"Minnesota"	"27"	"19 years"	"19"	"2008"	"2008"	2076	36080	57.53880
	"Minnesota"	"27"	"20 years"	"20"	"2008"	"2008"	2410	35073	68.71383
	"Minnesota"	"27"	"21 years"	"21"	"2008"	"2008"	2568	35087	73.18950
	"Minnesota"	"27"	"22 years"	"22"	"2008"	"2008"	3010	35726	84.25237
	"Minnesota"	"27"	"23 years"	"23"	"2008"	"2008"	3254	36321	89.59004
	"Minnesota"	"27"	"24 years"	"24"	"2008"	"2008"	3644	35276	103.29969
	"Minnesota"	"27"	"25 years"	"25"	"2008"	"2008"	4099	36364	112.72137
	"Minnesota"	"27"	"26 years"	"26"	"2008"	"2008"	4582	39302	116.58440
	"Minnesota"	"27"	"27 years"	"27"	"2008"	"2008"	4923	35068	140.38440
	"Minnesota"	"27"	"28 years"	"28"	"2008"	"2008"	4919	34089	144.29875
	"Minnesota"	"27"	"29 years"	"29"	"2008"	"2008"	4789	34927	137.11455
	"Minnesota"	"27"	"30 years"	"30"	"2008"	"2008"	4603	33610	136.95329
	"Minnesota"	"27"	"31 years"	"31"	"2008"	"2008"	4260	33041	128.93072
	"Minnesota"	"27"	"32 years"	"32"	"2008"	"2008"	3720	33100	112.38671
	"Minnesota"	"27"	"33 years"	"33"	"2008"	"2008"	3352	31792	105.43533
	"Minnesota"	"27"	"34 years"	"34"	"2008"	"2008"	2892	30207	95.73940
	"Minnesota"	"27"	"35 years"	"35"	"2008"	"2008"	2361	31028	76.09256
	"Minnesota"	"27"	"36 years"	"36"	"2008"	"2008"	2092	32706	63.96380
	"Minnesota"	"27"	"37 years"	"37"	"2008"	"2008"	1783	35608	50.07302
	"Minnesota"	"27"	"38 years"	"38"	"2008"	"2008"	1348	35868	37.58225
	"Minnesota"	"27"	"39 years"	"39"	"2008"	"2008"	1007	34866	28.88201
	"Minnesota"	"27"	"40 years"	"40"	"2008"	"2008"	676	33993	19.88645
	"Minnesota"	"27"	"41 years"	"41"	"2008"	"2008"	432	34934	12.36618
	"Minnesota"	"27"	"42 years"	"42"	"2008"	"2008"	283	36250	7.80690
	"Minnesota"	"27"	"43 years"	"43"	"2008"	"2008"	191	38006	5.02552
	"Minnesota"	"27"	"44 years"	"44"	"2008"	"2008"	122	39586	3.08190
	"Minnesota"	"27"	"45 years"	"45"	"2008"	"2008"	72	Not Available	Not Available
	"Minnesota"	"27"	"46 years"	"46"	"2008"	"2008"	35	Not Available	Not Available
	"Minnesota"	"27"	"47 years"	"47"	"2008"	"2008"	16	Not Available	Not Available
	"Minnesota"	"27"	"48 years"	"48"	"2008"	"2008"	13	Not Available	Not Available
	"Minnesota"	"27"	"50 years and over"	"50+"	"2008"	"2008"	12	Not Available	Not Available
	"Mississippi"	"28"	"13 years"	"13"	"2008"	"2008"	33	Not Available	Not Available
	"Mississippi"	"28"	"14 years"	"14"	"2008"	"2008"	99	Not Available	Not Available
	"Mississippi"	"28"	"15 years"	"15"	"2008"	"2008"	337	22140	15.22132
	"Mississippi"	"28"	"16 years"	"16"	"2008"	"2008"	723	21971	32.90701
	"Mississippi"	"28"	"17 years"	"17"	"2008"	"2008"	1215	21564	56.34391
	"Mississippi"	"28"	"18 years"	"18"	"2008"	"2008"	2113	23324	90.59338
	"Mississippi"	"28"	"19 years"	"19"	"2008"	"2008"	2805	23453	119.60090
	"Mississippi"	"28"	"20 years"	"20"	"2008"	"2008"	3052	21623	141.14600
	"Mississippi"	"28"	"21 years"	"21"	"2008"	"2008"	2900	21169	136.99277
	"Mississippi"	"28"	"22 years"	"22"	"2008"	"2008"	3034	21088	143.87329
	"Mississippi"	"28"	"23 years"	"23"	"2008"	"2008"	3108	20873	148.90049
	"Mississippi"	"28"	"24 years"	"24"	"2008"	"2008"	2864	20174	141.96491
	"Mississippi"	"28"	"25 years"	"25"	"2008"	"2008"	2769	20426	135.56252
	"Mississippi"	"28"	"26 years"	"26"	"2008"	"2008"	2661	20620	129.04947
	"Mississippi"	"28"	"27 years"	"27"	"2008"	"2008"	2566	21279	120.58837
	"Mississippi"	"28"	"28 years"	"28"	"2008"	"2008"	2356	20584	114.45783
	"Mississippi"	"28"	"29 years"	"29"	"2008"	"2008"	2159	18598	116.08775
	"Mississippi"	"28"	"30 years"	"30"	"2008"	"2008"	1811	18410	98.37045
	"Mississippi"	"28"	"31 years"	"31"	"2008"	"2008"	1580	18463	85.57656
	"Mississippi"	"28"	"32 years"	"32"	"2008"	"2008"	1328	17890	74.23141
	"Mississippi"	"28"	"33 years"	"33"	"2008"	"2008"	1160	19133	60.62823
	"Mississippi"	"28"	"34 years"	"34"	"2008"	"2008"	879	18240	48.19079
	"Mississippi"	"28"	"35 years"	"35"	"2008"	"2008"	761	18764	40.55638
	"Mississippi"	"28"	"36 years"	"36"	"2008"	"2008"	649	19832	32.72489
	"Mississippi"	"28"	"37 years"	"37"	"2008"	"2008"	624	20056	31.11288
	"Mississippi"	"28"	"38 years"	"38"	"2008"	"2008"	444	20245	21.93134
	"Mississippi"	"28"	"39 years"	"39"	"2008"	"2008"	335	19443	17.22985
	"Mississippi"	"28"	"40 years"	"40"	"2008"	"2008"	202	18832	10.72642
	"Mississippi"	"28"	"41 years"	"41"	"2008"	"2008"	163	18678	8.72684
	"Mississippi"	"28"	"42 years"	"42"	"2008"	"2008"	88	19417	4.53211
	"Mississippi"	"28"	"43 years"	"43"	"2008"	"2008"	67	21101	3.17520
	"Mississippi"	"28"	"44 years"	"44"	"2008"	"2008"	28	21113	1.32620
	"Mississippi"	"28"	"45 years"	"45"	"2008"	"2008"	17	Not Available	Not Available
	"Missouri"	"29"	"13 years"	"13"	"2008"	"2008"	17	Not Available	Not Available
	"Missouri"	"29"	"14 years"	"14"	"2008"	"2008"	71	Not Available	Not Available
	"Missouri"	"29"	"15 years"	"15"	"2008"	"2008"	283	40891	6.92084
	"Missouri"	"29"	"16 years"	"16"	"2008"	"2008"	753	41767	18.02859
	"Missouri"	"29"	"17 years"	"17"	"2008"	"2008"	1630	42219	38.60821
	"Missouri"	"29"	"18 years"	"18"	"2008"	"2008"	2712	43516	62.32190
	"Missouri"	"29"	"19 years"	"19"	"2008"	"2008"	3782	42098	89.83800
	"Missouri"	"29"	"20 years"	"20"	"2008"	"2008"	4204	41170	102.11319
	"Missouri"	"29"	"21 years"	"21"	"2008"	"2008"	4302	40985	104.96523
	"Missouri"	"29"	"22 years"	"22"	"2008"	"2008"	4646	40667	114.24497
	"Missouri"	"29"	"23 years"	"23"	"2008"	"2008"	4821	40922	117.80949
	"Missouri"	"29"	"24 years"	"24"	"2008"	"2008"	4723	40167	117.58409
	"Missouri"	"29"	"25 years"	"25"	"2008"	"2008"	4994	39899	125.16604
	"Missouri"	"29"	"26 years"	"26"	"2008"	"2008"	4972	41028	121.18553
	"Missouri"	"29"	"27 years"	"27"	"2008"	"2008"	5072	43220	117.35308
	"Missouri"	"29"	"28 years"	"28"	"2008"	"2008"	4947	39980	123.73687
	"Missouri"	"29"	"29 years"	"29"	"2008"	"2008"	4551	36673	124.09675
	"Missouri"	"29"	"30 years"	"30"	"2008"	"2008"	4121	36057	114.29126
	"Missouri"	"29"	"31 years"	"31"	"2008"	"2008"	3691	36140	102.13060
	"Missouri"	"29"	"32 years"	"32"	"2008"	"2008"	3215	34931	92.03859
	"Missouri"	"29"	"33 years"	"33"	"2008"	"2008"	2814	35629	78.98061
	"Missouri"	"29"	"34 years"	"34"	"2008"	"2008"	2225	34931	63.69700
	"Missouri"	"29"	"35 years"	"35"	"2008"	"2008"	1994	35885	55.56639
	"Missouri"	"29"	"36 years"	"36"	"2008"	"2008"	1717	37266	46.07417
	"Missouri"	"29"	"37 years"	"37"	"2008"	"2008"	1436	39822	36.06047
	"Missouri"	"29"	"38 years"	"38"	"2008"	"2008"	992	40215	24.66741
	"Missouri"	"29"	"39 years"	"39"	"2008"	"2008"	819	37549	21.81150
	"Missouri"	"29"	"40 years"	"40"	"2008"	"2008"	528	37108	14.22874
	"Missouri"	"29"	"41 years"	"41"	"2008"	"2008"	346	37839	9.14400
	"Missouri"	"29"	"42 years"	"42"	"2008"	"2008"	252	38782	6.49786
	"Missouri"	"29"	"43 years"	"43"	"2008"	"2008"	145	43031	3.36966
	"Missouri"	"29"	"44 years"	"44"	"2008"	"2008"	102	43749	2.33148
	"Missouri"	"29"	"45 years"	"45"	"2008"	"2008"	38	Not Available	Not Available
	"Missouri"	"29"	"46 years"	"46"	"2008"	"2008"	15	Not Available	Not Available
	"Missouri"	"29"	"47 years"	"47"	"2008"	"2008"	13	Not Available	Not Available
	"Montana"	"30"	"15 years"	"15"	"2008"	"2008"	30	6527	4.59629
	"Montana"	"30"	"16 years"	"16"	"2008"	"2008"	117	6841	17.10276
	"Montana"	"30"	"17 years"	"17"	"2008"	"2008"	220	6815	32.28173
	"Montana"	"30"	"18 years"	"18"	"2008"	"2008"	393	6987	56.24732
	"Montana"	"30"	"19 years"	"19"	"2008"	"2008"	552	6528	84.55882
	"Montana"	"30"	"20 years"	"20"	"2008"	"2008"	619	6598	93.81631
	"Montana"	"30"	"21 years"	"21"	"2008"	"2008"	644	6544	98.41076
	"Montana"	"30"	"22 years"	"22"	"2008"	"2008"	734	6586	111.44853
	"Montana"	"30"	"23 years"	"23"	"2008"	"2008"	706	6886	102.52687
	"Montana"	"30"	"24 years"	"24"	"2008"	"2008"	757	6197	122.15588
	"Montana"	"30"	"25 years"	"25"	"2008"	"2008"	801	6046	132.48429
	"Montana"	"30"	"26 years"	"26"	"2008"	"2008"	818	6924	118.13980
	"Montana"	"30"	"27 years"	"27"	"2008"	"2008"	773	5673	136.25947
	"Montana"	"30"	"28 years"	"28"	"2008"	"2008"	760	5270	144.21252
	"Montana"	"30"	"29 years"	"29"	"2008"	"2008"	731	5704	128.15568
	"Montana"	"30"	"30 years"	"30"	"2008"	"2008"	659	5572	118.26992
	"Montana"	"30"	"31 years"	"31"	"2008"	"2008"	607	5048	120.24564
	"Montana"	"30"	"32 years"	"32"	"2008"	"2008"	479	5266	90.96088
	"Montana"	"30"	"33 years"	"33"	"2008"	"2008"	471	5829	80.80288
	"Montana"	"30"	"34 years"	"34"	"2008"	"2008"	390	5169	75.44980
	"Montana"	"30"	"35 years"	"35"	"2008"	"2008"	300	4959	60.49607
	"Montana"	"30"	"36 years"	"36"	"2008"	"2008"	254	5631	45.10744
	"Montana"	"30"	"37 years"	"37"	"2008"	"2008"	238	6016	39.56117
	"Montana"	"30"	"38 years"	"38"	"2008"	"2008"	176	5679	30.99137
	"Montana"	"30"	"39 years"	"39"	"2008"	"2008"	114	5557	20.51467
	"Montana"	"30"	"40 years"	"40"	"2008"	"2008"	76	5315	14.29915
	"Montana"	"30"	"41 years"	"41"	"2008"	"2008"	75	5862	12.79427
	"Montana"	"30"	"42 years"	"42"	"2008"	"2008"	43	6006	7.15951
	"Montana"	"30"	"43 years"	"43"	"2008"	"2008"	19	6282	3.02451
	"Montana"	"30"	"44 years"	"44"	"2008"	"2008"	10	6759	1.47951
	"Nebraska"	"31"	"14 years"	"14"	"2008"	"2008"	22	Not Available	Not Available
	"Nebraska"	"31"	"15 years"	"15"	"2008"	"2008"	74	12047	6.14261
	"Nebraska"	"31"	"16 years"	"16"	"2008"	"2008"	200	12862	15.54968
	"Nebraska"	"31"	"17 years"	"17"	"2008"	"2008"	395	12615	31.31193
	"Nebraska"	"31"	"18 years"	"18"	"2008"	"2008"	652	13435	48.52996
	"Nebraska"	"31"	"19 years"	"19"	"2008"	"2008"	965	12813	75.31413
	"Nebraska"	"31"	"20 years"	"20"	"2008"	"2008"	1165	13111	88.85669
	"Nebraska"	"31"	"21 years"	"21"	"2008"	"2008"	1158	12871	89.96970
	"Nebraska"	"31"	"22 years"	"22"	"2008"	"2008"	1312	12902	101.68966
	"Nebraska"	"31"	"23 years"	"23"	"2008"	"2008"	1481	12527	118.22463
	"Nebraska"	"31"	"24 years"	"24"	"2008"	"2008"	1537	12428	123.67235
	"Nebraska"	"31"	"25 years"	"25"	"2008"	"2008"	1726	12888	133.92303
	"Nebraska"	"31"	"26 years"	"26"	"2008"	"2008"	1772	12670	139.85793
	"Nebraska"	"31"	"27 years"	"27"	"2008"	"2008"	1847	11856	155.78610
	"Nebraska"	"31"	"28 years"	"28"	"2008"	"2008"	1862	10893	170.93546
	"Nebraska"	"31"	"29 years"	"29"	"2008"	"2008"	1661	11265	147.44785
	"Nebraska"	"31"	"30 years"	"30"	"2008"	"2008"	1563	11458	136.41124
	"Nebraska"	"31"	"31 years"	"31"	"2008"	"2008"	1415	11045	128.11227
	"Nebraska"	"31"	"32 years"	"32"	"2008"	"2008"	1156	10863	106.41628
	"Nebraska"	"31"	"33 years"	"33"	"2008"	"2008"	1068	11146	95.81913
	"Nebraska"	"31"	"34 years"	"34"	"2008"	"2008"	902	10597	85.11843
	"Nebraska"	"31"	"35 years"	"35"	"2008"	"2008"	759	10589	71.67816
	"Nebraska"	"31"	"36 years"	"36"	"2008"	"2008"	600	11037	54.36260
	"Nebraska"	"31"	"37 years"	"37"	"2008"	"2008"	487	11208	43.45111
	"Nebraska"	"31"	"38 years"	"38"	"2008"	"2008"	353	11333	31.14797
	"Nebraska"	"31"	"39 years"	"39"	"2008"	"2008"	281	10838	25.92729
	"Nebraska"	"31"	"40 years"	"40"	"2008"	"2008"	215	10727	20.04288
	"Nebraska"	"31"	"41 years"	"41"	"2008"	"2008"	140	10724	13.05483
	"Nebraska"	"31"	"42 years"	"42"	"2008"	"2008"	90	10796	8.33642
	"Nebraska"	"31"	"43 years"	"43"	"2008"	"2008"	64	11738	5.45238
	"Nebraska"	"31"	"44 years"	"44"	"2008"	"2008"	35	12434	2.81486
	"Nebraska"	"31"	"45 years"	"45"	"2008"	"2008"	14	Not Available	Not Available
	"Nebraska"	"31"	"46 years"	"46"	"2008"	"2008"	11	Not Available	Not Available
	"Nevada"	"32"	"13 years"	"13"	"2008"	"2008"	10	Not Available	Not Available
	"Nevada"	"32"	"14 years"	"14"	"2008"	"2008"	57	Not Available	Not Available
	"Nevada"	"32"	"15 years"	"15"	"2008"	"2008"	164	18186	9.01793
	"Nevada"	"32"	"16 years"	"16"	"2008"	"2008"	484	18084	26.76399
	"Nevada"	"32"	"17 years"	"17"	"2008"	"2008"	809	17595	45.97897
	"Nevada"	"32"	"18 years"	"18"	"2008"	"2008"	1217	17346	70.16027
