"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"28 years"	"28"	"2013"	"2013"	106	990	107.07071
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"29 years"	"29"	"2013"	"2013"	104	1087	95.67617
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"30 years"	"30"	"2013"	"2013"	128	1022	125.24462
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"31 years"	"31"	"2013"	"2013"	121	1073	112.76794
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"32 years"	"32"	"2013"	"2013"	91	1102	82.57713
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"33 years"	"33"	"2013"	"2013"	82	1113	73.67475
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"34 years"	"34"	"2013"	"2013"	90	1049	85.79600
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"35 years"	"35"	"2013"	"2013"	69	1055	65.40284
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"36 years"	"36"	"2013"	"2013"	51	1038	49.13295
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"37 years"	"37"	"2013"	"2013"	53	1031	51.40640
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"38 years"	"38"	"2013"	"2013"	26	1037	25.07232
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"39 years"	"39"	"2013"	"2013"	28	1006	27.83300
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"40 years"	"40"	"2013"	"2013"	21	1098	19.12568
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"41 years"	"41"	"2013"	"2013"	15	1066	14.07129
	"Census Region 4: West"	"CENS-R4"	"Deschutes County, OR"	"41017"	"42 years"	"42"	"2013"	"2013"	10	1167	8.56898
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"16 years"	"16"	"2013"	"2013"	10	627	15.94896
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"17 years"	"17"	"2013"	"2013"	12	625	19.20000
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"18 years"	"18"	"2013"	"2013"	38	520	73.07692
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"19 years"	"19"	"2013"	"2013"	37	441	83.90023
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"20 years"	"20"	"2013"	"2013"	54	503	107.35586
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"21 years"	"21"	"2013"	"2013"	61	530	115.09434
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"22 years"	"22"	"2013"	"2013"	77	546	141.02564
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"23 years"	"23"	"2013"	"2013"	68	643	105.75428
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"24 years"	"24"	"2013"	"2013"	73	605	120.66116
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"25 years"	"25"	"2013"	"2013"	78	556	140.28777
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"26 years"	"26"	"2013"	"2013"	65	535	121.49533
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"27 years"	"27"	"2013"	"2013"	73	532	137.21805
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"28 years"	"28"	"2013"	"2013"	56	577	97.05373
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"29 years"	"29"	"2013"	"2013"	51	532	95.86466
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"30 years"	"30"	"2013"	"2013"	50	558	89.60573
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"31 years"	"31"	"2013"	"2013"	55	570	96.49123
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"32 years"	"32"	"2013"	"2013"	43	513	83.82066
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"33 years"	"33"	"2013"	"2013"	31	633	48.97314
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"34 years"	"34"	"2013"	"2013"	33	540	61.11111
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"35 years"	"35"	"2013"	"2013"	19	568	33.45070
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"36 years"	"36"	"2013"	"2013"	24	533	45.02814
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"37 years"	"37"	"2013"	"2013"	12	479	25.05219
	"Census Region 4: West"	"CENS-R4"	"Douglas County, OR"	"41019"	"38 years"	"38"	"2013"	"2013"	16	540	29.62963
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"16 years"	"16"	"2013"	"2013"	15	1261	11.89532
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"17 years"	"17"	"2013"	"2013"	29	1335	21.72285
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"18 years"	"18"	"2013"	"2013"	46	1277	36.02193
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"19 years"	"19"	"2013"	"2013"	76	1120	67.85714
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"20 years"	"20"	"2013"	"2013"	80	1117	71.62041
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"21 years"	"21"	"2013"	"2013"	114	1185	96.20253
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"22 years"	"22"	"2013"	"2013"	120	1297	92.52120
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"23 years"	"23"	"2013"	"2013"	140	1462	95.75923
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"24 years"	"24"	"2013"	"2013"	128	1378	92.88824
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"25 years"	"25"	"2013"	"2013"	134	1287	104.11810
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"26 years"	"26"	"2013"	"2013"	155	1270	122.04724
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"27 years"	"27"	"2013"	"2013"	139	1187	117.10194
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"28 years"	"28"	"2013"	"2013"	140	1183	118.34320
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"29 years"	"29"	"2013"	"2013"	138	1202	114.80865
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"30 years"	"30"	"2013"	"2013"	123	1249	98.47878
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"31 years"	"31"	"2013"	"2013"	157	1266	124.01264
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"32 years"	"32"	"2013"	"2013"	106	1200	88.33333
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"33 years"	"33"	"2013"	"2013"	85	1277	66.56226
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"34 years"	"34"	"2013"	"2013"	112	1177	95.15718
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"35 years"	"35"	"2013"	"2013"	68	1201	56.61948
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"36 years"	"36"	"2013"	"2013"	54	1212	44.55446
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"37 years"	"37"	"2013"	"2013"	41	1154	35.52860
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"38 years"	"38"	"2013"	"2013"	34	1141	29.79842
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"39 years"	"39"	"2013"	"2013"	22	1079	20.38925
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"40 years"	"40"	"2013"	"2013"	20	1096	18.24818
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"41 years"	"41"	"2013"	"2013"	15	1131	13.26260
	"Census Region 4: West"	"CENS-R4"	"Jackson County, OR"	"41029"	"42 years"	"42"	"2013"	"2013"	11	1255	8.76494
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"16 years"	"16"	"2013"	"2013"	30	1995	15.03759
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"17 years"	"17"	"2013"	"2013"	35	2006	17.44766
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"18 years"	"18"	"2013"	"2013"	51	2708	18.83309
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"19 years"	"19"	"2013"	"2013"	84	3358	25.01489
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"20 years"	"20"	"2013"	"2013"	112	3697	30.29483
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"21 years"	"21"	"2013"	"2013"	147	4000	36.75000
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"22 years"	"22"	"2013"	"2013"	168	4114	40.83617
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"23 years"	"23"	"2013"	"2013"	180	3300	54.54545
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"24 years"	"24"	"2013"	"2013"	175	2613	66.97283
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"25 years"	"25"	"2013"	"2013"	210	2250	93.33333
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"26 years"	"26"	"2013"	"2013"	219	2035	107.61671
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"27 years"	"27"	"2013"	"2013"	222	1925	115.32468
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"28 years"	"28"	"2013"	"2013"	235	2093	112.27903
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"29 years"	"29"	"2013"	"2013"	216	2109	102.41821
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"30 years"	"30"	"2013"	"2013"	213	2236	95.25939
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"31 years"	"31"	"2013"	"2013"	223	2265	98.45475
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"32 years"	"32"	"2013"	"2013"	199	2294	86.74804
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"33 years"	"33"	"2013"	"2013"	182	2304	78.99306
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"34 years"	"34"	"2013"	"2013"	135	2174	62.09752
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"35 years"	"35"	"2013"	"2013"	121	2131	56.78085
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"36 years"	"36"	"2013"	"2013"	97	2140	45.32710
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"37 years"	"37"	"2013"	"2013"	71	2046	34.70186
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"38 years"	"38"	"2013"	"2013"	53	1981	26.75416
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"39 years"	"39"	"2013"	"2013"	49	1948	25.15400
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"40 years"	"40"	"2013"	"2013"	39	1897	20.55878
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"41 years"	"41"	"2013"	"2013"	19	1927	9.85989
	"Census Region 4: West"	"CENS-R4"	"Lane County, OR"	"41039"	"42 years"	"42"	"2013"	"2013"	19	2080	9.13462
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"16 years"	"16"	"2013"	"2013"	13	833	15.60624
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"17 years"	"17"	"2013"	"2013"	12	815	14.72393
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"18 years"	"18"	"2013"	"2013"	25	652	38.34356
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"19 years"	"19"	"2013"	"2013"	44	542	81.18081
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"20 years"	"20"	"2013"	"2013"	58	580	100.00000
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"21 years"	"21"	"2013"	"2013"	50	675	74.07407
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"22 years"	"22"	"2013"	"2013"	87	823	105.71081
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"23 years"	"23"	"2013"	"2013"	82	834	98.32134
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"24 years"	"24"	"2013"	"2013"	88	785	112.10191
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"25 years"	"25"	"2013"	"2013"	96	791	121.36536
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"26 years"	"26"	"2013"	"2013"	91	733	124.14734
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"27 years"	"27"	"2013"	"2013"	107	763	140.23591
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"28 years"	"28"	"2013"	"2013"	82	726	112.94766
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"29 years"	"29"	"2013"	"2013"	102	735	138.77551
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"30 years"	"30"	"2013"	"2013"	102	787	129.60610
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"31 years"	"31"	"2013"	"2013"	59	766	77.02350
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"32 years"	"32"	"2013"	"2013"	78	737	105.83446
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"33 years"	"33"	"2013"	"2013"	55	760	72.36842
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"34 years"	"34"	"2013"	"2013"	38	723	52.55878
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"35 years"	"35"	"2013"	"2013"	41	726	56.47383
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"36 years"	"36"	"2013"	"2013"	26	722	36.01108
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"37 years"	"37"	"2013"	"2013"	19	683	27.81845
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"38 years"	"38"	"2013"	"2013"	15	744	20.16129
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"39 years"	"39"	"2013"	"2013"	16	653	24.50230
	"Census Region 4: West"	"CENS-R4"	"Linn County, OR"	"41043"	"40 years"	"40"	"2013"	"2013"	14	644	21.73913
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"15 years"	"15"	"2013"	"2013"	10	2184	4.57875
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"16 years"	"16"	"2013"	"2013"	31	2269	13.66241
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"17 years"	"17"	"2013"	"2013"	57	2253	25.29960
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"18 years"	"18"	"2013"	"2013"	100	2290	43.66812
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"19 years"	"19"	"2013"	"2013"	131	2409	54.37941
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"20 years"	"20"	"2013"	"2013"	166	2244	73.97504
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"21 years"	"21"	"2013"	"2013"	198	2213	89.47131
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"22 years"	"22"	"2013"	"2013"	222	2252	98.57904
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"23 years"	"23"	"2013"	"2013"	228	2298	99.21671
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"24 years"	"24"	"2013"	"2013"	248	2162	114.70860
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"25 years"	"25"	"2013"	"2013"	252	2113	119.26171
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"26 years"	"26"	"2013"	"2013"	226	2057	109.86874
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"27 years"	"27"	"2013"	"2013"	258	2119	121.75555
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"28 years"	"28"	"2013"	"2013"	260	2144	121.26866
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"29 years"	"29"	"2013"	"2013"	280	2061	135.85638
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"30 years"	"30"	"2013"	"2013"	258	2119	121.75555
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"31 years"	"31"	"2013"	"2013"	259	2179	118.86186
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"32 years"	"32"	"2013"	"2013"	222	2128	104.32331
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"33 years"	"33"	"2013"	"2013"	213	2213	96.24944
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"34 years"	"34"	"2013"	"2013"	158	2021	78.17912
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"35 years"	"35"	"2013"	"2013"	143	2022	70.72206
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"36 years"	"36"	"2013"	"2013"	103	1986	51.86304
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"37 years"	"37"	"2013"	"2013"	89	1941	45.85265
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"38 years"	"38"	"2013"	"2013"	65	1927	33.73119
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"39 years"	"39"	"2013"	"2013"	44	1866	23.57985
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"40 years"	"40"	"2013"	"2013"	38	1888	20.12712
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"41 years"	"41"	"2013"	"2013"	23	1934	11.89245
	"Census Region 4: West"	"CENS-R4"	"Marion County, OR"	"41047"	"42 years"	"42"	"2013"	"2013"	14	1990	7.03518
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"15 years"	"15"	"2013"	"2013"	12	3747	3.20256
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"16 years"	"16"	"2013"	"2013"	36	3785	9.51123
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"17 years"	"17"	"2013"	"2013"	68	3846	17.68071
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"18 years"	"18"	"2013"	"2013"	111	3929	28.25146
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"19 years"	"19"	"2013"	"2013"	164	3990	41.10276
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"20 years"	"20"	"2013"	"2013"	237	4143	57.20492
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"21 years"	"21"	"2013"	"2013"	264	4553	57.98375
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"22 years"	"22"	"2013"	"2013"	314	5059	62.06760
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"23 years"	"23"	"2013"	"2013"	348	5836	59.62988
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"24 years"	"24"	"2013"	"2013"	363	6501	55.83756
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"25 years"	"25"	"2013"	"2013"	388	6492	59.76587
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"26 years"	"26"	"2013"	"2013"	423	6937	60.97737
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"27 years"	"27"	"2013"	"2013"	442	7123	62.05251
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"28 years"	"28"	"2013"	"2013"	490	7376	66.43167
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"29 years"	"29"	"2013"	"2013"	488	7249	67.31963
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"30 years"	"30"	"2013"	"2013"	613	7444	82.34820
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"31 years"	"31"	"2013"	"2013"	633	7557	83.76340
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"32 years"	"32"	"2013"	"2013"	615	7498	82.02187
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"33 years"	"33"	"2013"	"2013"	585	7297	80.16993
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"34 years"	"34"	"2013"	"2013"	596	6859	86.89313
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"35 years"	"35"	"2013"	"2013"	508	6651	76.37949
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"36 years"	"36"	"2013"	"2013"	469	6432	72.91667
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"37 years"	"37"	"2013"	"2013"	355	6035	58.82353
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"38 years"	"38"	"2013"	"2013"	298	6086	48.96484
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"39 years"	"39"	"2013"	"2013"	227	5675	40.00000
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"40 years"	"40"	"2013"	"2013"	152	5732	26.51779
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"41 years"	"41"	"2013"	"2013"	112	5715	19.59755
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"42 years"	"42"	"2013"	"2013"	86	5885	14.61342
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"43 years"	"43"	"2013"	"2013"	44	5869	7.49702
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"44 years"	"44"	"2013"	"2013"	28	5429	5.15749
	"Census Region 4: West"	"CENS-R4"	"Multnomah County, OR"	"41051"	"45 years"	"45"	"2013"	"2013"	15	Not Available	Not Available
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"15 years"	"15"	"2013"	"2013"	12	3667	3.27243
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"16 years"	"16"	"2013"	"2013"	29	3639	7.96922
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"17 years"	"17"	"2013"	"2013"	38	3527	10.77403
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"18 years"	"18"	"2013"	"2013"	85	3250	26.15385
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"19 years"	"19"	"2013"	"2013"	121	2860	42.30769
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"20 years"	"20"	"2013"	"2013"	149	3012	49.46879
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"21 years"	"21"	"2013"	"2013"	175	3119	56.10773
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"22 years"	"22"	"2013"	"2013"	216	3456	62.50000
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"23 years"	"23"	"2013"	"2013"	255	3708	68.77023
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"24 years"	"24"	"2013"	"2013"	284	3677	77.23688
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"25 years"	"25"	"2013"	"2013"	297	3719	79.86018
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"26 years"	"26"	"2013"	"2013"	321	3995	80.35044
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"27 years"	"27"	"2013"	"2013"	446	4078	109.36734
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"28 years"	"28"	"2013"	"2013"	447	4217	105.99953
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"29 years"	"29"	"2013"	"2013"	498	4150	120.00000
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"30 years"	"30"	"2013"	"2013"	530	4342	122.06357
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"31 years"	"31"	"2013"	"2013"	499	4341	114.95047
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"32 years"	"32"	"2013"	"2013"	521	4610	113.01518
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"33 years"	"33"	"2013"	"2013"	440	4539	96.93765
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"34 years"	"34"	"2013"	"2013"	416	4178	99.56917
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"35 years"	"35"	"2013"	"2013"	335	4262	78.60160
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"36 years"	"36"	"2013"	"2013"	284	4268	66.54171
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"37 years"	"37"	"2013"	"2013"	214	4161	51.42994
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"38 years"	"38"	"2013"	"2013"	182	4175	43.59281
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"39 years"	"39"	"2013"	"2013"	125	4073	30.68991
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"40 years"	"40"	"2013"	"2013"	74	3977	18.60699
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"41 years"	"41"	"2013"	"2013"	63	3994	15.77366
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"42 years"	"42"	"2013"	"2013"	35	4375	8.00000
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"43 years"	"43"	"2013"	"2013"	24	4379	5.48070
	"Census Region 4: West"	"CENS-R4"	"Washington County, OR"	"41067"	"44 years"	"44"	"2013"	"2013"	17	4173	4.07381
	"Census Region 4: West"	"CENS-R4"	"Unidentified Counties, OR"	"41999"	"15 years"	"15"	"2013"	"2013"	20	5698	3.51000
	"Census Region 4: West"	"CENS-R4"	"Unidentified Counties, OR"	"41999"	"16 years"	"16"	"2013"	"2013"	60	5778	10.38422
	"Census Region 4: West"	"CENS-R4"	"Unidentified Counties, OR"	"41999"	"17 years"	"17"	"2013"	"2013"	91	5828	15.61428
