County,Year,Fertility Rate
"Solano County, CA",2011.0,1.8900743800000002
"Solano County, CA",2012.0,1.8277929899999996
"Solano County, CA",2013.0,1.86789068
"Solano County, CA",2014.0,1.8077367899999999
"Solano County, CA",2015.0,1.7465354
"Somerset County, NJ",2007.0,2.0778435799999992
"Somerset County, NJ",2008.0,1.9770740099999995
"Somerset County, NJ",2009.0,1.9329404600000002
"Somerset County, NJ",2010.0,1.81879902
"Somerset County, NJ",2011.0,1.7612094499999997
"Somerset County, NJ",2012.0,1.7913168400000001
"Somerset County, NJ",2013.0,1.7379522700000003
"Somerset County, NJ",2014.0,1.69901005
"Somerset County, NJ",2015.0,1.68720612
"Sonoma County, CA",2007.0,2.0143247599999996
"Sonoma County, CA",2008.0,1.98064078
"Sonoma County, CA",2009.0,1.91983365
"Sonoma County, CA",2010.0,1.8004508099999998
"Sonoma County, CA",2011.0,1.71045607
"Sonoma County, CA",2012.0,1.69003291
"Sonoma County, CA",2013.0,1.61637379
"Sonoma County, CA",2014.0,1.61768371
"Sonoma County, CA",2015.0,1.5974138099999997
"Spartanburg County, SC",2007.0,2.091358970000001
"Spartanburg County, SC",2008.0,2.17175039
"Spartanburg County, SC",2009.0,2.1127768299999996
"Spartanburg County, SC",2010.0,1.9753549999999997
"Spartanburg County, SC",2011.0,1.8816595000000003
"Spartanburg County, SC",2012.0,1.8881153199999998
"Spartanburg County, SC",2013.0,1.8203482899999996
"Spartanburg County, SC",2014.0,1.83803095
"Spartanburg County, SC",2015.0,1.7953902099999999
"Spokane County, WA",2007.0,1.8918581100000003
"Spokane County, WA",2008.0,1.9197542199999993
"Spokane County, WA",2009.0,1.8863767300000003
"Spokane County, WA",2010.0,1.78373679
"Spokane County, WA",2011.0,1.7925440999999998
"Spokane County, WA",2012.0,1.8140662299999997
"Spokane County, WA",2013.0,1.8145674499999993
"Spokane County, WA",2014.0,1.7457470300000002
"Spokane County, WA",2015.0,1.7521335399999998
"Spotsylvania County, VA",2014.0,1.9375526599999997
"Spotsylvania County, VA",2015.0,1.90229872
"St. Charles County, MO",2007.0,2.0526883
"St. Charles County, MO",2008.0,2.05055763
"St. Charles County, MO",2009.0,1.98945616
"St. Charles County, MO",2010.0,1.9349692999999994
"St. Charles County, MO",2011.0,1.89099197
"St. Charles County, MO",2012.0,1.8365597599999997
"St. Charles County, MO",2013.0,1.8639939200000002
"St. Charles County, MO",2014.0,1.82386201
"St. Charles County, MO",2015.0,1.79638962
"St. Clair County, IL",2007.0,2.14604708
"St. Clair County, IL",2008.0,2.1337403600000004
"St. Clair County, IL",2009.0,2.0533889600000004
"St. Clair County, IL",2010.0,1.9206252399999997
"St. Clair County, IL",2011.0,1.9231565300000002
"St. Clair County, IL",2012.0,1.89387671
"St. Clair County, IL",2013.0,1.8794634999999997
"St. Clair County, IL",2014.0,1.93072027
"St. Clair County, IL",2015.0,1.9604059299999996
"St. Clair County, MI",2007.0,2.04433575
"St. Clair County, MI",2008.0,1.9523822700000002
"St. Clair County, MI",2009.0,1.9877767899999996
"St. Clair County, MI",2010.0,1.8317428099999995
"St. Clair County, MI",2011.0,1.9309456499999997
"St. Clair County, MI",2012.0,1.80300318
"St. Clair County, MI",2013.0,1.76757475
"St. Clair County, MI",2014.0,1.81338687
"St. Clair County, MI",2015.0,1.70611655
"St. Johns County, FL",2007.0,1.93412878
"St. Johns County, FL",2008.0,1.7833953599999999
"St. Johns County, FL",2009.0,1.7751395699999997
"St. Johns County, FL",2010.0,1.7538597799999995
"St. Johns County, FL",2011.0,1.7185154200000003
"St. Johns County, FL",2012.0,1.72956796
"St. Johns County, FL",2013.0,1.74318879
"St. Johns County, FL",2014.0,1.7995208400000002
"St. Johns County, FL",2015.0,1.73805588
"St. Joseph County, IN",2007.0,2.02320824
"St. Joseph County, IN",2008.0,2.0510712700000004
"St. Joseph County, IN",2009.0,1.9299650700000002
"St. Joseph County, IN",2010.0,1.9003943500000002
"St. Joseph County, IN",2011.0,1.9301295199999997
"St. Joseph County, IN",2012.0,1.9080926199999997
"St. Joseph County, IN",2013.0,1.9373398000000002
"St. Joseph County, IN",2014.0,1.8899121799999998
"St. Joseph County, IN",2015.0,1.8851655699999996
"St. Lawrence County, NY",2007.0,1.7873072199999995
"St. Lawrence County, NY",2008.0,1.7778529
"St. Lawrence County, NY",2009.0,1.73780668
"St. Lawrence County, NY",2010.0,1.7133183500000002
"St. Lawrence County, NY",2011.0,1.7563106199999998
"St. Lawrence County, NY",2012.0,1.7187948699999998
"St. Lawrence County, NY",2013.0,1.69566111
"St. Lawrence County, NY",2014.0,1.59860428
"St. Lawrence County, NY",2015.0,1.75669077
"St. Louis County, MN",2007.0,1.8153001800000002
"St. Louis County, MN",2008.0,1.8334135800000002
"St. Louis County, MN",2009.0,1.77232128
"St. Louis County, MN",2010.0,1.6732895899999998
"St. Louis County, MN",2011.0,1.6767483799999998
"St. Louis County, MN",2012.0,1.7176667100000003
"St. Louis County, MN",2013.0,1.66485006
"St. Louis County, MN",2014.0,1.7120888799999998
"St. Louis County, MN",2015.0,1.6297466600000003
"St. Louis County, MO",2007.0,1.9050984100000001
"St. Louis County, MO",2008.0,1.8586562700000004
"St. Louis County, MO",2009.0,1.8794712299999998
"St. Louis County, MO",2010.0,1.8548419600000001
"St. Louis County, MO",2011.0,1.88423388
"St. Louis County, MO",2012.0,1.8057030000000003
"St. Louis County, MO",2013.0,1.7897103699999997
"St. Louis County, MO",2014.0,1.8078459199999997
"St. Louis County, MO",2015.0,1.7957422699999999
"St. Louis city, MO",2007.0,2.0079972299999995
"St. Louis city, MO",2008.0,2.1279778
"St. Louis city, MO",2009.0,1.87978045
"St. Louis city, MO",2010.0,1.7324960500000002
"St. Louis city, MO",2011.0,1.8007988399999995
"St. Louis city, MO",2012.0,1.7086700200000002
"St. Louis city, MO",2013.0,1.7097491300000003
"St. Louis city, MO",2014.0,1.70408756
"St. Louis city, MO",2015.0,1.6687229100000003
"St. Lucie County, FL",2007.0,2.4450287000000004
"St. Lucie County, FL",2008.0,2.198720410000001
"St. Lucie County, FL",2009.0,2.0648494899999994
"St. Lucie County, FL",2010.0,1.9854191100000003
"St. Lucie County, FL",2011.0,1.9250160499999995
"St. Lucie County, FL",2012.0,1.86573834
"St. Lucie County, FL",2013.0,1.8914983799999994
"St. Lucie County, FL",2014.0,1.84721048
"St. Lucie County, FL",2015.0,1.8735179499999997
"St. Mary's County, MD",2014.0,1.96985984
"St. Mary's County, MD",2015.0,1.8762380399999998
"St. Tammany Parish, LA",2007.0,2.38831759
"St. Tammany Parish, LA",2008.0,2.23595356
"St. Tammany Parish, LA",2009.0,2.08470688
"St. Tammany Parish, LA",2010.0,2.01888193
"St. Tammany Parish, LA",2011.0,1.9022623499999998
"St. Tammany Parish, LA",2012.0,1.90548343
"St. Tammany Parish, LA",2013.0,2.00057482
"St. Tammany Parish, LA",2014.0,2.0365263499999995
"St. Tammany Parish, LA",2015.0,2.04207346
"Stafford County, VA",2014.0,1.8846001800000003
"Stafford County, VA",2015.0,1.7864447600000002
"Stanislaus County, CA",2007.0,2.466813129999999
"Stanislaus County, CA",2008.0,2.39325016
"Stanislaus County, CA",2009.0,2.2170257000000007
"Stanislaus County, CA",2010.0,2.1722750500000005
"Stanislaus County, CA",2011.0,2.1337536700000004
"Stanislaus County, CA",2012.0,2.07950369
"Stanislaus County, CA",2013.0,2.06489987
"Stanislaus County, CA",2014.0,2.0322582599999994
"Stanislaus County, CA",2015.0,2.05666388
"Stark County, OH",2007.0,2.0485173
"Stark County, OH",2008.0,1.9836804300000002
"Stark County, OH",2009.0,1.9315709699999999
"Stark County, OH",2010.0,1.8588890200000001
"Stark County, OH",2011.0,1.8447059600000004
"Stark County, OH",2012.0,1.83494236
"Stark County, OH",2013.0,1.8737943900000005
"Stark County, OH",2014.0,1.8772793300000001
"Stark County, OH",2015.0,1.8636617100000004
"Stearns County, MN",2007.0,2.0321429799999997
"Stearns County, MN",2008.0,1.95213054
"Stearns County, MN",2009.0,1.9335915099999998
"Stearns County, MN",2010.0,1.8535373899999998
"Stearns County, MN",2011.0,1.8909122400000002
"Stearns County, MN",2012.0,1.8051763500000004
"Stearns County, MN",2013.0,2.02221226
"Stearns County, MN",2014.0,1.94192119
"Stearns County, MN",2015.0,2.01767542
"Strafford County, NH",2007.0,1.6142995699999998
"Strafford County, NH",2008.0,1.6258313099999995
"Strafford County, NH",2009.0,1.6649639600000001
"Strafford County, NH",2010.0,1.5532615800000003
"Strafford County, NH",2011.0,1.5189492199999994
"Strafford County, NH",2012.0,1.5407470299999997
"Strafford County, NH",2013.0,1.5966497899999996
"Strafford County, NH",2014.0,1.48605227
"Strafford County, NH",2015.0,1.47218936
"Suffolk County, MA",2007.0,1.4690777099999999
"Suffolk County, MA",2008.0,1.49263437
"Suffolk County, MA",2009.0,1.4355159299999998
"Suffolk County, MA",2010.0,1.4263067900000002
"Suffolk County, MA",2011.0,1.4322251899999998
"Suffolk County, MA",2012.0,1.3804704200000002
"Suffolk County, MA",2013.0,1.3390368
"Suffolk County, MA",2014.0,1.3064395000000004
"Suffolk County, MA",2015.0,1.27797545
"Suffolk County, NY",2007.0,2.10882551
"Suffolk County, NY",2008.0,2.0625096999999992
"Suffolk County, NY",2009.0,1.9748040800000002
"Suffolk County, NY",2010.0,1.9242362
"Suffolk County, NY",2011.0,1.8432317300000003
"Suffolk County, NY",2012.0,1.82758167
"Suffolk County, NY",2013.0,1.8087544200000003
"Suffolk County, NY",2014.0,1.80979588
"Suffolk County, NY",2015.0,1.8325204399999997
"Sullivan County, TN",2007.0,1.99686689
"Sullivan County, TN",2008.0,1.9641643
"Sullivan County, TN",2009.0,1.8904062799999999
"Sullivan County, TN",2010.0,1.88849022
"Sullivan County, TN",2011.0,1.7697942100000001
"Sullivan County, TN",2012.0,1.85986623
"Sullivan County, TN",2013.0,1.8266622599999995
"Sullivan County, TN",2014.0,1.80880235
"Sullivan County, TN",2015.0,1.7567966699999997
"Summit County, OH",2007.0,1.9822907299999997
"Summit County, OH",2008.0,1.8543462399999995
"Summit County, OH",2009.0,1.88534978
"Summit County, OH",2010.0,1.8041520899999999
"Summit County, OH",2011.0,1.8349418499999997
"Summit County, OH",2012.0,1.83951925
"Summit County, OH",2013.0,1.7832789199999994
"Summit County, OH",2014.0,1.8036121099999998
"Summit County, OH",2015.0,1.7515181199999996
"Sumner County, TN",2007.0,2.232260070000001
"Sumner County, TN",2008.0,2.301115270000001
"Sumner County, TN",2009.0,2.08384342
"Sumner County, TN",2010.0,1.95234222
"Sumner County, TN",2011.0,1.93846288
"Sumner County, TN",2012.0,1.9350156399999998
"Sumner County, TN",2013.0,1.9522279400000009
"Sumner County, TN",2014.0,2.01857845
"Sumner County, TN",2015.0,2.00059624
"Sumter County, SC",2007.0,2.22466562
"Sumter County, SC",2008.0,2.2287022800000003
"Sumter County, SC",2009.0,2.08807091
"Sumter County, SC",2010.0,2.01812655
"Sumter County, SC",2011.0,1.9684350799999997
"Sumter County, SC",2012.0,1.97811079
"Sumter County, SC",2013.0,1.9669009599999996
"Sumter County, SC",2014.0,1.87131551
"Sumter County, SC",2015.0,2.0072856500000005
"Sussex County, DE",2007.0,2.6087918300000004
"Sussex County, DE",2008.0,2.4741508199999998
"Sussex County, DE",2009.0,2.2619682400000003
"Sussex County, DE",2010.0,2.2239965500000003
"Sussex County, DE",2011.0,2.09190328
"Sussex County, DE",2012.0,2.1796490299999998
"Sussex County, DE",2013.0,2.0669040999999995
"Sussex County, DE",2014.0,2.1027786699999993
"Sussex County, DE",2015.0,2.1050571099999997
"Sussex County, NJ",2007.0,1.92120213
"Sussex County, NJ",2008.0,1.9563750599999996
"Sussex County, NJ",2009.0,1.81248215
"Sussex County, NJ",2010.0,1.81470801
"Sussex County, NJ",2011.0,1.7651641800000002
"Sussex County, NJ",2012.0,1.6187003799999997
"Sussex County, NJ",2013.0,1.69852485
"Sussex County, NJ",2014.0,1.6918739600000001
"Sussex County, NJ",2015.0,1.6154571899999999
"Tangipahoa Parish, LA",2007.0,2.0570871700000004
"Tangipahoa Parish, LA",2008.0,2.04062715
"Tangipahoa Parish, LA",2009.0,1.9481963300000003
"Tangipahoa Parish, LA",2010.0,1.92399622
"Tangipahoa Parish, LA",2011.0,1.9189923099999997
"Tangipahoa Parish, LA",2012.0,1.9763499799999997
"Tangipahoa Parish, LA",2013.0,1.9788726300000001
"Tangipahoa Parish, LA",2014.0,1.9482697800000002
"Tangipahoa Parish, LA",2015.0,2.01372882
"Tarrant County, TX",2007.0,2.3613647900000005
"Tarrant County, TX",2008.0,2.299248859999999
"Tarrant County, TX",2009.0,2.2260407499999992
"Tarrant County, TX",2010.0,2.1128845499999995
"Tarrant County, TX",2011.0,2.03516861
"Tarrant County, TX",2012.0,2.03313538
"Tarrant County, TX",2013.0,2.01349644
"Tarrant County, TX",2014.0,2.0184407099999997
"Tarrant County, TX",2015.0,1.97515554
"Taylor County, TX",2007.0,2.05280825
"Taylor County, TX",2008.0,2.01776539
"Taylor County, TX",2009.0,2.01616101
"Taylor County, TX",2010.0,1.84956449
"Taylor County, TX",2011.0,1.92181968
"Taylor County, TX",2012.0,1.9604414099999998
"Taylor County, TX",2013.0,1.7982228099999997
"Taylor County, TX",2014.0,1.9575463700000004
"Taylor County, TX",2015.0,1.9139010099999996
"Tazewell County, IL",2007.0,2.1868276599999996
"Tazewell County, IL",2008.0,2.16587566
"Tazewell County, IL",2009.0,1.9664255899999996
"Tazewell County, IL",2010.0,1.9678840400000002
"Tazewell County, IL",2011.0,2.0209434799999997
"Tazewell County, IL",2012.0,2.00118116
"Tazewell County, IL",2013.0,1.9544191499999997
"Tazewell County, IL",2014.0,1.9803467899999996
"Tazewell County, IL",2015.0,1.9641706200000002
"Terrebonne Parish, LA",2007.0,2.27101205
"Terrebonne Parish, LA",2008.0,2.1762166400000007
"Terrebonne Parish, LA",2009.0,2.1685315899999997
"Terrebonne Parish, LA",2010.0,2.1064301999999993
"Terrebonne Parish, LA",2011.0,2.07059263
"Terrebonne Parish, LA",2012.0,1.90485853
"Terrebonne Parish, LA",2013.0,2.14365946
"Terrebonne Parish, LA",2014.0,2.1819949700000003
"Terrebonne Parish, LA",2015.0,2.2180579300000005
"Thurston County, WA",2007.0,1.8455333400000005
"Thurston County, WA",2008.0,1.8592894099999997
"Thurston County, WA",2009.0,1.8569837799999998
"Thurston County, WA",2010.0,1.72491232
"Thurston County, WA",2011.0,1.79326561
"Thurston County, WA",2012.0,1.7802568900000006
"Thurston County, WA",2013.0,1.6929461700000001
"Thurston County, WA",2014.0,1.7473810100000002
"Thurston County, WA",2015.0,1.6711479199999995
"Tippecanoe County, IN",2007.0,1.78617375
"Tippecanoe County, IN",2008.0,1.7334940099999998
"Tippecanoe County, IN",2009.0,1.6419190400000008
"Tippecanoe County, IN",2010.0,1.5554022200000002
"Tippecanoe County, IN",2011.0,1.62281633
"Tippecanoe County, IN",2012.0,1.6231844499999997
"Tippecanoe County, IN",2013.0,1.5557483899999998
"Tippecanoe County, IN",2014.0,1.6818153200000003
"Tippecanoe County, IN",2015.0,1.68301806
"Tolland County, CT",2007.0,1.6379822299999998
"Tolland County, CT",2008.0,1.6079961500000004
"Tolland County, CT",2009.0,1.4761302399999998
"Tolland County, CT",2010.0,1.4716076099999997
"Tolland County, CT",2011.0,1.43342786
"Tolland County, CT",2012.0,1.4312420099999998
"Tolland County, CT",2013.0,1.35231334
"Tolland County, CT",2014.0,1.4770924699999997
"Tolland County, CT",2015.0,1.3939954700000003
"Tom Green County, TX",2007.0,2.02349946
"Tom Green County, TX",2008.0,1.9372002900000005
"Tom Green County, TX",2009.0,1.8874121300000002
"Tom Green County, TX",2010.0,1.8401959399999996
"Tom Green County, TX",2011.0,1.75071146
"Tom Green County, TX",2012.0,1.71762587
"Tom Green County, TX",2013.0,1.7682169100000005
"Tom Green County, TX",2014.0,1.83585791
"Tom Green County, TX",2015.0,1.9018576099999998
"Tompkins County, NY",2014.0,1.2228286499999996
"Tompkins County, NY",2015.0,1.0667411199999999
"Travis County, TX",2007.0,2.0050697800000004
"Travis County, TX",2008.0,1.94773125
"Travis County, TX",2009.0,1.8889642599999998
"Travis County, TX",2010.0,1.7934073799999999
"Travis County, TX",2011.0,1.70838823
"Travis County, TX",2012.0,1.7054694500000005
"Travis County, TX",2013.0,1.6590337699999995
"Travis County, TX",2014.0,1.6871163900000001
"Travis County, TX",2015.0,1.6413636700000003
"Trumbull County, OH",2007.0,2.0501421
"Trumbull County, OH",2008.0,2.0328735499999997
"Trumbull County, OH",2009.0,1.9631245999999998
"Trumbull County, OH",2010.0,1.8297638800000002
"Trumbull County, OH",2011.0,1.81370612
"Trumbull County, OH",2012.0,1.8242689500000002
"Trumbull County, OH",2013.0,1.8750796499999998
"Trumbull County, OH",2014.0,1.8302305799999998
"Trumbull County, OH",2015.0,1.8354359399999998
"Tulare County, CA",2007.0,2.86516322
"Tulare County, CA",2008.0,2.8238558999999994
"Tulare County, CA",2009.0,2.7061303500000005
"Tulare County, CA",2010.0,2.6155871499999996
"Tulare County, CA",2011.0,2.51874005
"Tulare County, CA",2012.0,2.5181254500000003
"Tulare County, CA",2013.0,2.3900443099999995
"Tulare County, CA",2014.0,2.3742833599999997
"Tulare County, CA",2015.0,2.2974328
"Tulsa County, OK",2007.0,2.39124192
"Tulsa County, OK",2008.0,2.29378018
"Tulsa County, OK",2009.0,2.3359245800000004
"Tulsa County, OK",2010.0,2.1641482599999993
"Tulsa County, OK",2011.0,2.12935541
"Tulsa County, OK",2012.0,2.13790788
"Tulsa County, OK",2013.0,2.0965508399999995
"Tulsa County, OK",2014.0,2.10035054
"Tulsa County, OK",2015.0,2.1267844200000003
"Tuscaloosa County, AL",2007.0,1.6883189899999997
"Tuscaloosa County, AL",2008.0,1.66667824
"Tuscaloosa County, AL",2009.0,1.54492978
"Tuscaloosa County, AL",2010.0,1.5531835300000005
"Tuscaloosa County, AL",2011.0,1.4474649099999999
"Tuscaloosa County, AL",2012.0,1.5143502900000003
"Tuscaloosa County, AL",2013.0,1.4734632699999999
"Tuscaloosa County, AL",2014.0,1.51390936
"Tuscaloosa County, AL",2015.0,1.4684388000000004
"Ulster County, NY",2007.0,1.7182165099999995
"Ulster County, NY",2008.0,1.6774454200000002
"Ulster County, NY",2009.0,1.5906446099999998
"Ulster County, NY",2010.0,1.6081090300000003
"Ulster County, NY",2011.0,1.56576848
"Ulster County, NY",2012.0,1.49663375
"Ulster County, NY",2013.0,1.50496833
"Ulster County, NY",2014.0,1.4269374000000001
"Ulster County, NY",2015.0,1.4464530800000002
"Unidentified Counties, AK",2007.0,2.55449144
"Unidentified Counties, AK",2008.0,2.614401409999999
"Unidentified Counties, AK",2009.0,2.4898092699999994
"Unidentified Counties, AK",2010.0,2.562359190000001
"Unidentified Counties, AK",2011.0,2.3920082299999996
"Unidentified Counties, AK",2012.0,2.30611164
"Unidentified Counties, AK",2013.0,2.3211091
"Unidentified Counties, AK",2014.0,2.31897784
"Unidentified Counties, AK",2015.0,2.2968216999999997
"Unidentified Counties, AL",2007.0,2.1581333999999996
"Unidentified Counties, AL",2008.0,2.1389230100000005
"Unidentified Counties, AL",2009.0,1.9909883800000003
"Unidentified Counties, AL",2010.0,1.9824175299999995
"Unidentified Counties, AL",2011.0,1.9367276899999994
"Unidentified Counties, AL",2012.0,1.8878717999999997
"Unidentified Counties, AL",2013.0,1.8542523799999995
"Unidentified Counties, AL",2014.0,1.88777767
"Unidentified Counties, AL",2015.0,1.9139983999999997
"Unidentified Counties, AR",2007.0,2.1383578
"Unidentified Counties, AR",2008.0,2.1109399300000002
"Unidentified Counties, AR",2009.0,2.04432014
"Unidentified Counties, AR",2010.0,1.9709690099999995
"Unidentified Counties, AR",2011.0,1.9565755399999998
"Unidentified Counties, AR",2012.0,1.9446777199999998
"Unidentified Counties, AR",2013.0,1.9339955099999997
"Unidentified Counties, AR",2014.0,2.0205274
"Unidentified Counties, AR",2015.0,2.0527620499999997
"Unidentified Counties, AZ",2007.0,2.9882632699999996
"Unidentified Counties, AZ",2008.0,2.969991619999999
"Unidentified Counties, AZ",2009.0,2.8594312299999998
"Unidentified Counties, AZ",2010.0,2.63431044
"Unidentified Counties, AZ",2011.0,2.550439849999999
"Unidentified Counties, AZ",2012.0,2.48370509
"Unidentified Counties, AZ",2013.0,2.4759439100000002
"Unidentified Counties, AZ",2014.0,2.410416500000001
"Unidentified Counties, AZ",2015.0,2.394404690000001
"Unidentified Counties, CA",2007.0,2.32897371
"Unidentified Counties, CA",2008.0,2.2746847600000004
"Unidentified Counties, CA",2009.0,2.1837940300000005
"Unidentified Counties, CA",2010.0,2.1344679000000006
"Unidentified Counties, CA",2011.0,2.0859308000000003
"Unidentified Counties, CA",2012.0,2.0965040200000002
"Unidentified Counties, CA",2013.0,2.0577845800000003
"Unidentified Counties, CA",2014.0,2.0607721000000008
"Unidentified Counties, CA",2015.0,2.0665978
"Unidentified Counties, CO",2007.0,2.2566471900000002
"Unidentified Counties, CO",2008.0,2.2491564900000007
"Unidentified Counties, CO",2009.0,2.1113890799999995
"Unidentified Counties, CO",2010.0,2.0226610000000003
"Unidentified Counties, CO",2011.0,1.9260656100000002
"Unidentified Counties, CO",2012.0,1.8814019400000006
"Unidentified Counties, CO",2013.0,1.8196520599999995
"Unidentified Counties, CO",2014.0,1.8632067699999997
"Unidentified Counties, CO",2015.0,1.8500237099999999
"Unidentified Counties, FL",2007.0,2.4874052400000006
"Unidentified Counties, FL",2008.0,2.3706724200000004
"Unidentified Counties, FL",2009.0,2.2603611400000005
"Unidentified Counties, FL",2010.0,2.1516450000000003
"Unidentified Counties, FL",2011.0,2.05790661
"Unidentified Counties, FL",2012.0,2.0516143299999996
"Unidentified Counties, FL",2013.0,2.0714701199999994
"Unidentified Counties, FL",2014.0,2.08437846
"Unidentified Counties, FL",2015.0,2.068862009999999
"Unidentified Counties, GA",2007.0,2.2984202199999997
"Unidentified Counties, GA",2008.0,2.1934540600000005
"Unidentified Counties, GA",2009.0,2.1085052499999994
"Unidentified Counties, GA",2010.0,2.0036011
"Unidentified Counties, GA",2011.0,1.9519132600000002
"Unidentified Counties, GA",2012.0,1.9177903500000004
"Unidentified Counties, GA",2013.0,1.8871436
"Unidentified Counties, GA",2014.0,1.92024215
"Unidentified Counties, GA",2015.0,1.9222320499999996
"Unidentified Counties, HI",2007.0,2.3433214399999995
"Unidentified Counties, HI",2008.0,2.43921882
"Unidentified Counties, HI",2009.0,2.2904326
"Unidentified Counties, HI",2010.0,2.1730372599999996
"Unidentified Counties, HI",2011.0,2.26264211
"Unidentified Counties, HI",2012.0,2.1842896100000004
"Unidentified Counties, HI",2013.0,2.07045467
"Unidentified Counties, HI",2014.0,2.09553152
"Unidentified Counties, HI",2015.0,2.0715916599999997
"Unidentified Counties, IA",2007.0,2.278208550000001
"Unidentified Counties, IA",2008.0,2.2165009100000006
"Unidentified Counties, IA",2009.0,2.1560974600000007
"Unidentified Counties, IA",2010.0,2.0965119699999994
"Unidentified Counties, IA",2011.0,2.05455522
"Unidentified Counties, IA",2012.0,2.074995299999999
"Unidentified Counties, IA",2013.0,2.10936395
"Unidentified Counties, IA",2014.0,2.1160849699999997
"Unidentified Counties, IA",2015.0,2.0911196199999993
"Unidentified Counties, ID",2007.0,2.5645131600000006
"Unidentified Counties, ID",2008.0,2.5830418499999994
"Unidentified Counties, ID",2009.0,2.4516014200000003
"Unidentified Counties, ID",2010.0,2.4045138200000005
"Unidentified Counties, ID",2011.0,2.264358159999999
"Unidentified Counties, ID",2012.0,2.3727707199999992
"Unidentified Counties, ID",2013.0,2.29682766
"Unidentified Counties, ID",2014.0,2.2873965600000004
"Unidentified Counties, ID",2015.0,2.2587491200000005
"Unidentified Counties, IL",2007.0,2.0185321299999996
"Unidentified Counties, IL",2008.0,1.9738264099999994
"Unidentified Counties, IL",2009.0,1.9197795800000004
"Unidentified Counties, IL",2010.0,1.8879993199999998
"Unidentified Counties, IL",2011.0,1.8616921499999997
"Unidentified Counties, IL",2012.0,1.85134098
"Unidentified Counties, IL",2013.0,1.8642752799999998
"Unidentified Counties, IL",2014.0,1.9003502
"Unidentified Counties, IL",2015.0,1.9558445500000003
"Unidentified Counties, IN",2007.0,2.25400829
"Unidentified Counties, IN",2008.0,2.2261449399999997
"Unidentified Counties, IN",2009.0,2.1472286
"Unidentified Counties, IN",2010.0,2.0865994400000005
"Unidentified Counties, IN",2011.0,2.07078763
"Unidentified Counties, IN",2012.0,2.0747396999999994
"Unidentified Counties, IN",2013.0,2.06998293
"Unidentified Counties, IN",2014.0,2.0877111100000008
"Unidentified Counties, IN",2015.0,2.0878601
"Unidentified Counties, KS",2007.0,2.2022151299999995
"Unidentified Counties, KS",2008.0,2.1651723800000005
"Unidentified Counties, KS",2009.0,2.1478799399999997
"Unidentified Counties, KS",2010.0,2.09457849
"Unidentified Counties, KS",2011.0,2.01250397
"Unidentified Counties, KS",2012.0,2.06750995
"Unidentified Counties, KS",2013.0,1.99248844
"Unidentified Counties, KS",2014.0,2.1501145399999997
"Unidentified Counties, KS",2015.0,2.139253
"Unidentified Counties, KY",2007.0,2.1316908100000003
"Unidentified Counties, KY",2008.0,2.09320458
"Unidentified Counties, KY",2009.0,2.06711215
"Unidentified Counties, KY",2010.0,1.99545683
"Unidentified Counties, KY",2011.0,1.9708951100000003
"Unidentified Counties, KY",2012.0,2.0045910399999998
"Unidentified Counties, KY",2013.0,2.00242083
"Unidentified Counties, KY",2014.0,2.02043784
"Unidentified Counties, KY",2015.0,2.02058378
"Unidentified Counties, LA",2007.0,2.28476525
"Unidentified Counties, LA",2008.0,2.20528026
"Unidentified Counties, LA",2009.0,2.1835231699999995
"Unidentified Counties, LA",2010.0,2.0872515899999997
"Unidentified Counties, LA",2011.0,2.04128898
"Unidentified Counties, LA",2012.0,2.06249155
"Unidentified Counties, LA",2013.0,2.0572169500000004
"Unidentified Counties, LA",2014.0,2.1015188799999995
"Unidentified Counties, LA",2015.0,2.10821871
"Unidentified Counties, MA",2007.0,1.9518329499999993
"Unidentified Counties, MA",2008.0,1.75798028
"Unidentified Counties, MA",2009.0,1.78135594
"Unidentified Counties, MA",2010.0,1.6571142100000003
"Unidentified Counties, MA",2011.0,1.6493885700000006
"Unidentified Counties, MA",2012.0,1.73262986
"Unidentified Counties, MA",2013.0,1.5225136600000002
"Unidentified Counties, MA",2014.0,1.57298249
"Unidentified Counties, MA",2015.0,1.54948372
"Unidentified Counties, MD",2007.0,2.0289284799999994
"Unidentified Counties, MD",2008.0,2.03218018
"Unidentified Counties, MD",2009.0,1.9536778499999998
"Unidentified Counties, MD",2010.0,1.87149564
"Unidentified Counties, MD",2011.0,1.8484679299999998
"Unidentified Counties, MD",2012.0,1.7936025
"Unidentified Counties, MD",2013.0,1.76567105
"Unidentified Counties, MD",2014.0,1.7307385599999996
"Unidentified Counties, MD",2015.0,1.73632274
"Unidentified Counties, ME",2007.0,1.9299661000000001
"Unidentified Counties, ME",2008.0,1.8717188
"Unidentified Counties, ME",2009.0,1.8863855900000002
"Unidentified Counties, ME",2010.0,1.8003812700000001
"Unidentified Counties, ME",2011.0,1.7690157999999998
"Unidentified Counties, ME",2012.0,1.7688388300000004
"Unidentified Counties, ME",2013.0,1.8072403000000001
"Unidentified Counties, ME",2014.0,1.75164961
"Unidentified Counties, ME",2015.0,1.7474246900000001
"Unidentified Counties, MI",2007.0,2.014778550000001
"Unidentified Counties, MI",2008.0,1.93737127
"Unidentified Counties, MI",2009.0,1.9112674000000005
"Unidentified Counties, MI",2010.0,1.8469948600000001
"Unidentified Counties, MI",2011.0,1.84780114
"Unidentified Counties, MI",2012.0,1.8329698899999993
"Unidentified Counties, MI",2013.0,1.8267775300000004
